sample_index,clean_label,clean_class_name,noisy_label,noisy_class_name,is_noisy
24213,6,frog,6,frog,False
24214,9,truck,9,truck,False
24215,6,frog,6,frog,False
24216,8,ship,8,ship,False
24217,1,automobile,1,automobile,False
24218,2,bird,2,bird,False
24219,1,automobile,1,automobile,False
24220,1,automobile,1,automobile,False
24221,4,deer,4,deer,False
24222,4,deer,4,deer,False
24223,2,bird,2,bird,False
24224,1,automobile,1,automobile,False
24225,6,frog,6,frog,False
24226,5,dog,5,dog,False
24227,7,horse,7,horse,False
24228,1,automobile,1,automobile,False
24229,0,airplane,0,airplane,False
24230,4,deer,4,deer,False
24231,6,frog,6,frog,False
24232,6,frog,6,frog,False
24233,7,horse,4,deer,True
24234,9,truck,9,truck,False
24235,7,horse,1,automobile,True
24236,4,deer,4,deer,False
24237,7,horse,7,horse,False
24238,5,dog,5,dog,False
24239,4,deer,4,deer,False
24240,1,automobile,1,automobile,False
24241,4,deer,4,deer,False
24242,6,frog,6,frog,False
24243,5,dog,5,dog,False
24244,5,dog,5,dog,False
24245,9,truck,9,truck,False
24246,9,truck,9,truck,False
24247,1,automobile,1,automobile,False
24248,9,truck,9,truck,False
24249,6,frog,6,frog,False
24250,4,deer,4,deer,False
24251,8,ship,8,ship,False
24252,0,airplane,6,frog,True
24253,9,truck,9,truck,False
24254,2,bird,6,frog,True
24255,1,automobile,1,automobile,False
24256,0,airplane,0,airplane,False
24257,0,airplane,0,airplane,False
24258,0,airplane,0,airplane,False
24259,7,horse,7,horse,False
24260,8,ship,8,ship,False
24261,6,frog,6,frog,False
24262,3,cat,5,dog,True
24263,1,automobile,1,automobile,False
24264,2,bird,2,bird,False
24265,4,deer,4,deer,False
24266,6,frog,6,frog,False
24267,7,horse,7,horse,False
24268,1,automobile,1,automobile,False
24269,1,automobile,1,automobile,False
24270,8,ship,8,ship,False
24271,8,ship,6,frog,True
24272,2,bird,2,bird,False
24273,9,truck,9,truck,False
24274,5,dog,5,dog,False
24275,6,frog,6,frog,False
24276,3,cat,3,cat,False
24277,8,ship,7,horse,True
24278,9,truck,9,truck,False
24279,6,frog,6,frog,False
24280,1,automobile,1,automobile,False
24281,8,ship,8,ship,False
24282,6,frog,6,frog,False
24283,5,dog,5,dog,False
24284,1,automobile,1,automobile,False
24285,0,airplane,0,airplane,False
24286,8,ship,8,ship,False
24287,5,dog,5,dog,False
24288,1,automobile,1,automobile,False
24289,6,frog,6,frog,False
24290,4,deer,4,deer,False
24291,0,airplane,0,airplane,False
24292,1,automobile,2,bird,True
24293,7,horse,7,horse,False
24294,1,automobile,1,automobile,False
24295,5,dog,5,dog,False
24296,9,truck,9,truck,False
24297,1,automobile,1,automobile,False
24298,6,frog,6,frog,False
24299,9,truck,9,truck,False
24300,0,airplane,0,airplane,False
24301,3,cat,3,cat,False
24302,5,dog,5,dog,False
24303,5,dog,5,dog,False
24304,9,truck,3,cat,True
24305,3,cat,3,cat,False
24306,4,deer,4,deer,False
24307,6,frog,6,frog,False
24308,4,deer,4,deer,False
24309,5,dog,5,dog,False
24310,9,truck,9,truck,False
24311,7,horse,7,horse,False
24312,6,frog,6,frog,False
24313,2,bird,2,bird,False
24314,5,dog,5,dog,False
24315,8,ship,8,ship,False
24316,9,truck,9,truck,False
24317,3,cat,3,cat,False
24318,4,deer,4,deer,False
24319,0,airplane,7,horse,True
24320,9,truck,9,truck,False
24321,6,frog,6,frog,False
24322,2,bird,8,ship,True
24323,5,dog,8,ship,True
24324,9,truck,9,truck,False
24325,0,airplane,0,airplane,False
24326,5,dog,5,dog,False
24327,7,horse,7,horse,False
24328,8,ship,8,ship,False
24329,1,automobile,1,automobile,False
24330,3,cat,3,cat,False
24331,9,truck,9,truck,False
24332,3,cat,3,cat,False
24333,0,airplane,8,ship,True
24334,2,bird,2,bird,False
24335,3,cat,8,ship,True
24336,1,automobile,1,automobile,False
24337,3,cat,3,cat,False
24338,1,automobile,1,automobile,False
24339,5,dog,5,dog,False
24340,5,dog,5,dog,False
24341,0,airplane,0,airplane,False
24342,1,automobile,1,automobile,False
24343,9,truck,9,truck,False
24344,5,dog,5,dog,False
24345,9,truck,9,truck,False
24346,7,horse,7,horse,False
24347,8,ship,8,ship,False
24348,3,cat,3,cat,False
24349,0,airplane,0,airplane,False
24350,8,ship,8,ship,False
24351,0,airplane,0,airplane,False
24352,5,dog,5,dog,False
24353,5,dog,5,dog,False
24354,6,frog,6,frog,False
24355,0,airplane,0,airplane,False
24356,0,airplane,0,airplane,False
24357,5,dog,5,dog,False
24358,3,cat,3,cat,False
24359,6,frog,6,frog,False
24360,0,airplane,0,airplane,False
24361,0,airplane,9,truck,True
24362,8,ship,8,ship,False
24363,5,dog,5,dog,False
24364,3,cat,3,cat,False
24365,0,airplane,0,airplane,False
24366,2,bird,2,bird,False
24367,0,airplane,0,airplane,False
24368,7,horse,7,horse,False
24369,4,deer,4,deer,False
24370,7,horse,5,dog,True
24371,7,horse,7,horse,False
24372,9,truck,9,truck,False
24373,2,bird,2,bird,False
24374,0,airplane,0,airplane,False
24375,1,automobile,3,cat,True
24376,8,ship,8,ship,False
24377,4,deer,6,frog,True
24378,5,dog,5,dog,False
24379,2,bird,2,bird,False
24380,5,dog,7,horse,True
24381,1,automobile,1,automobile,False
24382,6,frog,6,frog,False
24383,0,airplane,0,airplane,False
24384,3,cat,3,cat,False
24385,1,automobile,1,automobile,False
24386,8,ship,8,ship,False
24387,0,airplane,1,automobile,True
24388,9,truck,9,truck,False
24389,6,frog,6,frog,False
24390,7,horse,7,horse,False
24391,9,truck,9,truck,False
24392,2,bird,2,bird,False
24393,4,deer,4,deer,False
24394,6,frog,6,frog,False
24395,0,airplane,7,horse,True
24396,4,deer,5,dog,True
24397,6,frog,6,frog,False
24398,1,automobile,1,automobile,False
24399,2,bird,2,bird,False
24400,1,automobile,1,automobile,False
24401,6,frog,6,frog,False
24402,3,cat,3,cat,False
24403,2,bird,2,bird,False
24404,0,airplane,0,airplane,False
24405,4,deer,4,deer,False
24406,7,horse,9,truck,True
24407,9,truck,9,truck,False
24408,9,truck,9,truck,False
24409,2,bird,2,bird,False
24410,9,truck,1,automobile,True
24411,3,cat,3,cat,False
24412,8,ship,8,ship,False
24413,2,bird,2,bird,False
24414,8,ship,8,ship,False
24415,5,dog,5,dog,False
24416,7,horse,7,horse,False
24417,1,automobile,1,automobile,False
24418,6,frog,9,truck,True
24419,4,deer,4,deer,False
24420,0,airplane,0,airplane,False
24421,4,deer,4,deer,False
24422,7,horse,7,horse,False
24423,6,frog,6,frog,False
24424,6,frog,6,frog,False
24425,1,automobile,1,automobile,False
24426,8,ship,8,ship,False
24427,7,horse,7,horse,False
24428,1,automobile,1,automobile,False
24429,2,bird,2,bird,False
24430,4,deer,4,deer,False
24431,6,frog,6,frog,False
24432,2,bird,2,bird,False
24433,5,dog,5,dog,False
24434,3,cat,3,cat,False
24435,8,ship,8,ship,False
24436,9,truck,9,truck,False
24437,2,bird,2,bird,False
24438,8,ship,8,ship,False
24439,7,horse,7,horse,False
24440,5,dog,5,dog,False
24441,1,automobile,1,automobile,False
24442,5,dog,5,dog,False
24443,3,cat,3,cat,False
24444,8,ship,8,ship,False
24445,0,airplane,5,dog,True
24446,1,automobile,1,automobile,False
24447,0,airplane,0,airplane,False
24448,4,deer,4,deer,False
24449,7,horse,7,horse,False
24450,1,automobile,1,automobile,False
24451,8,ship,5,dog,True
24452,5,dog,6,frog,True
24453,9,truck,9,truck,False
24454,4,deer,4,deer,False
24455,8,ship,8,ship,False
24456,8,ship,8,ship,False
24457,2,bird,2,bird,False
24458,9,truck,9,truck,False
24459,5,dog,5,dog,False
24460,3,cat,3,cat,False
24461,2,bird,2,bird,False
24462,1,automobile,6,frog,True
24463,1,automobile,1,automobile,False
24464,4,deer,4,deer,False
24465,2,bird,2,bird,False
24466,1,automobile,1,automobile,False
24467,2,bird,2,bird,False
24468,7,horse,7,horse,False
24469,7,horse,7,horse,False
24470,1,automobile,1,automobile,False
24471,8,ship,8,ship,False
24472,7,horse,7,horse,False
24473,5,dog,5,dog,False
24474,9,truck,9,truck,False
24475,6,frog,6,frog,False
24476,0,airplane,0,airplane,False
24477,9,truck,9,truck,False
24478,6,frog,6,frog,False
24479,6,frog,6,frog,False
24480,1,automobile,1,automobile,False
24481,8,ship,8,ship,False
24482,5,dog,5,dog,False
24483,9,truck,9,truck,False
24484,1,automobile,1,automobile,False
24485,4,deer,4,deer,False
24486,1,automobile,1,automobile,False
24487,5,dog,5,dog,False
24488,0,airplane,0,airplane,False
24489,5,dog,5,dog,False
24490,3,cat,3,cat,False
24491,0,airplane,0,airplane,False
24492,0,airplane,0,airplane,False
24493,9,truck,9,truck,False
24494,9,truck,9,truck,False
24495,5,dog,5,dog,False
24496,2,bird,9,truck,True
24497,6,frog,6,frog,False
24498,4,deer,4,deer,False
24499,7,horse,7,horse,False
24500,2,bird,2,bird,False
24501,8,ship,8,ship,False
24502,0,airplane,0,airplane,False
24503,5,dog,5,dog,False
24504,4,deer,4,deer,False
24505,7,horse,1,automobile,True
24506,5,dog,5,dog,False
24507,0,airplane,0,airplane,False
24508,7,horse,7,horse,False
24509,8,ship,8,ship,False
24510,6,frog,6,frog,False
24511,0,airplane,0,airplane,False
24512,1,automobile,1,automobile,False
24513,4,deer,4,deer,False
24514,0,airplane,0,airplane,False
24515,1,automobile,1,automobile,False
24516,5,dog,5,dog,False
24517,7,horse,7,horse,False
24518,3,cat,3,cat,False
24519,6,frog,6,frog,False
24520,1,automobile,1,automobile,False
24521,0,airplane,0,airplane,False
24522,3,cat,7,horse,True
24523,9,truck,9,truck,False
24524,4,deer,4,deer,False
24525,4,deer,4,deer,False
24526,8,ship,8,ship,False
24527,1,automobile,1,automobile,False
24528,1,automobile,9,truck,True
24529,4,deer,4,deer,False
24530,9,truck,9,truck,False
24531,6,frog,6,frog,False
24532,5,dog,5,dog,False
24533,2,bird,2,bird,False
24534,0,airplane,0,airplane,False
24535,2,bird,2,bird,False
24536,7,horse,7,horse,False
24537,9,truck,9,truck,False
24538,3,cat,3,cat,False
24539,1,automobile,1,automobile,False
24540,1,automobile,1,automobile,False
24541,1,automobile,1,automobile,False
24542,9,truck,9,truck,False
24543,0,airplane,0,airplane,False
24544,1,automobile,2,bird,True
24545,7,horse,7,horse,False
24546,5,dog,5,dog,False
24547,7,horse,7,horse,False
24548,4,deer,4,deer,False
24549,0,airplane,0,airplane,False
24550,9,truck,9,truck,False
24551,3,cat,3,cat,False
24552,6,frog,6,frog,False
24553,5,dog,5,dog,False
24554,8,ship,2,bird,True
24555,2,bird,2,bird,False
24556,6,frog,6,frog,False
24557,0,airplane,0,airplane,False
24558,5,dog,5,dog,False
24559,7,horse,4,deer,True
24560,3,cat,3,cat,False
24561,1,automobile,1,automobile,False
24562,3,cat,3,cat,False
24563,8,ship,8,ship,False
24564,8,ship,8,ship,False
24565,3,cat,3,cat,False
24566,1,automobile,1,automobile,False
24567,0,airplane,0,airplane,False
24568,7,horse,7,horse,False
24569,2,bird,2,bird,False
24570,9,truck,9,truck,False
24571,3,cat,3,cat,False
24572,4,deer,4,deer,False
24573,7,horse,7,horse,False
24574,7,horse,7,horse,False
24575,5,dog,7,horse,True
24576,2,bird,2,bird,False
24577,6,frog,6,frog,False
24578,8,ship,8,ship,False
24579,1,automobile,1,automobile,False
24580,1,automobile,1,automobile,False
24581,0,airplane,0,airplane,False
24582,4,deer,4,deer,False
24583,0,airplane,0,airplane,False
24584,4,deer,4,deer,False
24585,5,dog,5,dog,False
24586,8,ship,8,ship,False
24587,0,airplane,0,airplane,False
24588,8,ship,8,ship,False
24589,0,airplane,0,airplane,False
24590,1,automobile,1,automobile,False
24591,1,automobile,1,automobile,False
24592,0,airplane,0,airplane,False
24593,7,horse,7,horse,False
24594,4,deer,4,deer,False
24595,1,automobile,1,automobile,False
24596,7,horse,9,truck,True
24597,3,cat,3,cat,False
24598,3,cat,3,cat,False
24599,7,horse,7,horse,False
24600,0,airplane,0,airplane,False
24601,9,truck,7,horse,True
24602,1,automobile,1,automobile,False
24603,9,truck,7,horse,True
24604,9,truck,9,truck,False
24605,0,airplane,0,airplane,False
24606,3,cat,3,cat,False
24607,1,automobile,1,automobile,False
24608,8,ship,8,ship,False
24609,9,truck,3,cat,True
24610,2,bird,6,frog,True
24611,3,cat,3,cat,False
24612,7,horse,1,automobile,True
24613,7,horse,7,horse,False
24614,9,truck,9,truck,False
24615,9,truck,9,truck,False
24616,1,automobile,1,automobile,False
24617,2,bird,2,bird,False
24618,3,cat,3,cat,False
24619,9,truck,9,truck,False
24620,1,automobile,1,automobile,False
24621,7,horse,7,horse,False
24622,0,airplane,0,airplane,False
24623,2,bird,2,bird,False
24624,4,deer,4,deer,False
24625,1,automobile,1,automobile,False
24626,6,frog,6,frog,False
24627,9,truck,9,truck,False
24628,5,dog,5,dog,False
24629,8,ship,8,ship,False
24630,4,deer,4,deer,False
24631,8,ship,8,ship,False
24632,8,ship,8,ship,False
24633,2,bird,2,bird,False
24634,3,cat,3,cat,False
24635,6,frog,6,frog,False
24636,2,bird,2,bird,False
24637,5,dog,5,dog,False
24638,9,truck,9,truck,False
24639,0,airplane,0,airplane,False
24640,9,truck,9,truck,False
24641,0,airplane,0,airplane,False
24642,0,airplane,0,airplane,False
24643,2,bird,5,dog,True
24644,0,airplane,0,airplane,False
24645,7,horse,7,horse,False
24646,6,frog,6,frog,False
24647,9,truck,9,truck,False
24648,5,dog,5,dog,False
24649,6,frog,6,frog,False
24650,5,dog,5,dog,False
24651,5,dog,1,automobile,True
24652,3,cat,3,cat,False
24653,4,deer,0,airplane,True
24654,1,automobile,8,ship,True
24655,2,bird,2,bird,False
24656,5,dog,5,dog,False
24657,9,truck,9,truck,False
24658,4,deer,8,ship,True
24659,4,deer,4,deer,False
24660,6,frog,6,frog,False
24661,0,airplane,0,airplane,False
24662,5,dog,5,dog,False
24663,5,dog,5,dog,False
24664,4,deer,4,deer,False
24665,1,automobile,1,automobile,False
24666,3,cat,3,cat,False
24667,3,cat,3,cat,False
24668,0,airplane,0,airplane,False
24669,3,cat,3,cat,False
24670,2,bird,2,bird,False
24671,6,frog,6,frog,False
24672,6,frog,6,frog,False
24673,6,frog,6,frog,False
24674,4,deer,5,dog,True
24675,7,horse,7,horse,False
24676,0,airplane,0,airplane,False
24677,0,airplane,0,airplane,False
24678,1,automobile,1,automobile,False
24679,0,airplane,0,airplane,False
24680,1,automobile,1,automobile,False
24681,0,airplane,0,airplane,False
24682,7,horse,7,horse,False
24683,9,truck,9,truck,False
24684,2,bird,2,bird,False
24685,0,airplane,0,airplane,False
24686,4,deer,0,airplane,True
24687,5,dog,5,dog,False
24688,8,ship,8,ship,False
24689,8,ship,8,ship,False
24690,0,airplane,1,automobile,True
24691,3,cat,3,cat,False
24692,8,ship,8,ship,False
24693,9,truck,9,truck,False
24694,2,bird,2,bird,False
24695,0,airplane,0,airplane,False
24696,3,cat,3,cat,False
24697,8,ship,8,ship,False
24698,7,horse,7,horse,False
24699,2,bird,2,bird,False
24700,0,airplane,0,airplane,False
24701,6,frog,6,frog,False
24702,5,dog,5,dog,False
24703,5,dog,5,dog,False
24704,3,cat,3,cat,False
24705,3,cat,3,cat,False
24706,2,bird,2,bird,False
24707,3,cat,3,cat,False
24708,7,horse,7,horse,False
24709,9,truck,9,truck,False
24710,2,bird,2,bird,False
24711,5,dog,5,dog,False
24712,9,truck,9,truck,False
24713,0,airplane,0,airplane,False
24714,5,dog,5,dog,False
24715,7,horse,7,horse,False
24716,8,ship,8,ship,False
24717,6,frog,1,automobile,True
24718,9,truck,9,truck,False
24719,2,bird,2,bird,False
24720,0,airplane,0,airplane,False
24721,0,airplane,0,airplane,False
24722,6,frog,7,horse,True
24723,9,truck,9,truck,False
24724,6,frog,6,frog,False
24725,1,automobile,1,automobile,False
24726,3,cat,3,cat,False
24727,3,cat,3,cat,False
24728,6,frog,6,frog,False
24729,7,horse,7,horse,False
24730,9,truck,9,truck,False
24731,9,truck,1,automobile,True
24732,6,frog,2,bird,True
24733,3,cat,3,cat,False
24734,2,bird,2,bird,False
24735,0,airplane,0,airplane,False
24736,2,bird,2,bird,False
24737,4,deer,4,deer,False
24738,9,truck,9,truck,False
24739,2,bird,8,ship,True
24740,8,ship,8,ship,False
24741,5,dog,5,dog,False
24742,2,bird,2,bird,False
24743,6,frog,6,frog,False
24744,5,dog,5,dog,False
24745,0,airplane,0,airplane,False
24746,1,automobile,1,automobile,False
24747,2,bird,2,bird,False
24748,8,ship,8,ship,False
24749,3,cat,3,cat,False
24750,0,airplane,0,airplane,False
24751,3,cat,3,cat,False
24752,8,ship,8,ship,False
24753,0,airplane,0,airplane,False
24754,5,dog,5,dog,False
24755,0,airplane,0,airplane,False
24756,2,bird,2,bird,False
24757,3,cat,3,cat,False
24758,7,horse,7,horse,False
24759,8,ship,8,ship,False
24760,8,ship,8,ship,False
24761,8,ship,8,ship,False
24762,1,automobile,1,automobile,False
24763,5,dog,8,ship,True
24764,0,airplane,0,airplane,False
24765,8,ship,8,ship,False
24766,8,ship,8,ship,False
24767,1,automobile,1,automobile,False
24768,7,horse,7,horse,False
24769,4,deer,4,deer,False
24770,9,truck,9,truck,False
24771,2,bird,2,bird,False
24772,2,bird,2,bird,False
24773,2,bird,2,bird,False
24774,1,automobile,1,automobile,False
24775,3,cat,7,horse,True
24776,4,deer,4,deer,False
24777,2,bird,2,bird,False
24778,4,deer,2,bird,True
24779,3,cat,3,cat,False
24780,2,bird,2,bird,False
24781,6,frog,5,dog,True
24782,7,horse,7,horse,False
24783,6,frog,6,frog,False
24784,7,horse,7,horse,False
24785,4,deer,1,automobile,True
24786,7,horse,7,horse,False
24787,8,ship,8,ship,False
24788,9,truck,9,truck,False
24789,2,bird,2,bird,False
24790,4,deer,4,deer,False
24791,0,airplane,0,airplane,False
24792,0,airplane,0,airplane,False
24793,0,airplane,0,airplane,False
24794,7,horse,7,horse,False
24795,0,airplane,0,airplane,False
24796,5,dog,5,dog,False
24797,4,deer,4,deer,False
24798,2,bird,2,bird,False
24799,4,deer,4,deer,False
24800,6,frog,6,frog,False
24801,3,cat,3,cat,False
24802,0,airplane,0,airplane,False
24803,3,cat,3,cat,False
24804,4,deer,4,deer,False
24805,2,bird,2,bird,False
24806,4,deer,4,deer,False
24807,1,automobile,1,automobile,False
24808,6,frog,6,frog,False
24809,6,frog,6,frog,False
24810,4,deer,4,deer,False
24811,8,ship,8,ship,False
24812,7,horse,7,horse,False
24813,5,dog,5,dog,False
24814,0,airplane,0,airplane,False
24815,7,horse,7,horse,False
24816,9,truck,9,truck,False
24817,3,cat,3,cat,False
24818,0,airplane,0,airplane,False
24819,5,dog,5,dog,False
24820,7,horse,7,horse,False
24821,8,ship,8,ship,False
24822,5,dog,5,dog,False
24823,4,deer,4,deer,False
24824,7,horse,7,horse,False
24825,8,ship,8,ship,False
24826,5,dog,5,dog,False
24827,4,deer,8,ship,True
24828,1,automobile,1,automobile,False
24829,4,deer,4,deer,False
24830,4,deer,0,airplane,True
24831,5,dog,5,dog,False
24832,5,dog,7,horse,True
24833,1,automobile,1,automobile,False
24834,0,airplane,5,dog,True
24835,2,bird,2,bird,False
24836,4,deer,4,deer,False
24837,0,airplane,0,airplane,False
24838,5,dog,5,dog,False
24839,3,cat,3,cat,False
24840,5,dog,5,dog,False
24841,8,ship,8,ship,False
24842,3,cat,3,cat,False
24843,6,frog,6,frog,False
24844,0,airplane,0,airplane,False
24845,7,horse,7,horse,False
24846,4,deer,4,deer,False
24847,3,cat,3,cat,False
24848,4,deer,4,deer,False
24849,9,truck,9,truck,False
24850,7,horse,7,horse,False
24851,0,airplane,0,airplane,False
24852,6,frog,6,frog,False
24853,7,horse,7,horse,False
24854,6,frog,6,frog,False
24855,8,ship,6,frog,True
24856,7,horse,7,horse,False
24857,2,bird,2,bird,False
24858,7,horse,4,deer,True
24859,0,airplane,0,airplane,False
24860,8,ship,8,ship,False
24861,4,deer,4,deer,False
24862,7,horse,1,automobile,True
24863,1,automobile,1,automobile,False
24864,6,frog,6,frog,False
24865,2,bird,7,horse,True
24866,4,deer,4,deer,False
24867,5,dog,6,frog,True
24868,3,cat,3,cat,False
24869,3,cat,3,cat,False
24870,6,frog,6,frog,False
24871,3,cat,3,cat,False
24872,6,frog,6,frog,False
24873,1,automobile,1,automobile,False
24874,4,deer,4,deer,False
24875,5,dog,5,dog,False
24876,8,ship,8,ship,False
24877,5,dog,5,dog,False
24878,8,ship,8,ship,False
24879,6,frog,6,frog,False
24880,9,truck,9,truck,False
24881,0,airplane,5,dog,True
24882,6,frog,6,frog,False
24883,4,deer,4,deer,False
24884,4,deer,4,deer,False
24885,2,bird,2,bird,False
24886,6,frog,6,frog,False
24887,0,airplane,0,airplane,False
24888,6,frog,6,frog,False
24889,4,deer,4,deer,False
24890,5,dog,5,dog,False
24891,1,automobile,4,deer,True
24892,7,horse,7,horse,False
24893,9,truck,9,truck,False
24894,8,ship,8,ship,False
24895,6,frog,6,frog,False
24896,3,cat,3,cat,False
24897,6,frog,3,cat,True
24898,7,horse,7,horse,False
24899,5,dog,5,dog,False
24900,4,deer,4,deer,False
24901,7,horse,7,horse,False
24902,2,bird,5,dog,True
24903,3,cat,3,cat,False
24904,2,bird,2,bird,False
24905,8,ship,8,ship,False
24906,3,cat,3,cat,False
24907,8,ship,8,ship,False
24908,7,horse,7,horse,False
24909,5,dog,5,dog,False
24910,3,cat,3,cat,False
24911,2,bird,2,bird,False
24912,6,frog,6,frog,False
24913,7,horse,7,horse,False
24914,5,dog,5,dog,False
24915,7,horse,7,horse,False
24916,7,horse,7,horse,False
24917,7,horse,7,horse,False
24918,6,frog,6,frog,False
24919,2,bird,2,bird,False
24920,4,deer,4,deer,False
24921,6,frog,6,frog,False
24922,3,cat,3,cat,False
24923,1,automobile,1,automobile,False
24924,9,truck,9,truck,False
24925,4,deer,4,deer,False
24926,2,bird,2,bird,False
24927,2,bird,2,bird,False
24928,6,frog,6,frog,False
24929,8,ship,8,ship,False
24930,7,horse,7,horse,False
24931,0,airplane,0,airplane,False
24932,1,automobile,1,automobile,False
24933,4,deer,4,deer,False
24934,8,ship,8,ship,False
24935,2,bird,3,cat,True
24936,1,automobile,3,cat,True
24937,5,dog,5,dog,False
24938,9,truck,9,truck,False
24939,0,airplane,0,airplane,False
24940,7,horse,2,bird,True
24941,7,horse,7,horse,False
24942,4,deer,4,deer,False
24943,0,airplane,0,airplane,False
24944,7,horse,7,horse,False
24945,8,ship,8,ship,False
24946,6,frog,0,airplane,True
24947,5,dog,5,dog,False
24948,7,horse,7,horse,False
24949,3,cat,3,cat,False
24950,6,frog,6,frog,False
24951,5,dog,9,truck,True
24952,5,dog,5,dog,False
24953,5,dog,5,dog,False
24954,7,horse,2,bird,True
24955,6,frog,1,automobile,True
24956,6,frog,6,frog,False
24957,0,airplane,0,airplane,False
24958,3,cat,1,automobile,True
24959,5,dog,5,dog,False
24960,9,truck,9,truck,False
24961,3,cat,3,cat,False
24962,2,bird,9,truck,True
24963,1,automobile,1,automobile,False
24964,9,truck,9,truck,False
24965,1,automobile,1,automobile,False
24966,6,frog,6,frog,False
24967,4,deer,4,deer,False
24968,1,automobile,1,automobile,False
24969,5,dog,5,dog,False
24970,7,horse,7,horse,False
24971,0,airplane,0,airplane,False
24972,6,frog,6,frog,False
24973,6,frog,6,frog,False
24974,7,horse,7,horse,False
24975,1,automobile,1,automobile,False
24976,8,ship,8,ship,False
24977,2,bird,2,bird,False
24978,2,bird,5,dog,True
24979,1,automobile,1,automobile,False
24980,2,bird,2,bird,False
24981,5,dog,5,dog,False
24982,7,horse,7,horse,False
24983,0,airplane,0,airplane,False
24984,8,ship,8,ship,False
24985,9,truck,9,truck,False
24986,1,automobile,1,automobile,False
24987,9,truck,9,truck,False
24988,7,horse,2,bird,True
24989,6,frog,6,frog,False
24990,8,ship,8,ship,False
24991,3,cat,3,cat,False
24992,6,frog,6,frog,False
24993,2,bird,2,bird,False
24994,2,bird,2,bird,False
24995,7,horse,7,horse,False
24996,4,deer,4,deer,False
24997,4,deer,4,deer,False
24998,5,dog,5,dog,False
24999,1,automobile,1,automobile,False
25000,6,frog,6,frog,False
25001,9,truck,9,truck,False
25002,8,ship,8,ship,False
25003,4,deer,4,deer,False
25004,0,airplane,0,airplane,False
25005,6,frog,6,frog,False
25006,3,cat,3,cat,False
25007,1,automobile,4,deer,True
25008,3,cat,3,cat,False
25009,9,truck,0,airplane,True
25010,9,truck,2,bird,True
25011,8,ship,8,ship,False
25012,5,dog,5,dog,False
25013,8,ship,8,ship,False
25014,4,deer,4,deer,False
25015,5,dog,2,bird,True
25016,0,airplane,0,airplane,False
25017,4,deer,4,deer,False
25018,2,bird,2,bird,False
25019,3,cat,3,cat,False
25020,1,automobile,1,automobile,False
25021,9,truck,9,truck,False
25022,2,bird,2,bird,False
25023,0,airplane,0,airplane,False
25024,4,deer,4,deer,False
25025,6,frog,6,frog,False
25026,5,dog,5,dog,False
25027,0,airplane,0,airplane,False
25028,3,cat,3,cat,False
25029,8,ship,8,ship,False
25030,2,bird,2,bird,False
25031,8,ship,8,ship,False
25032,6,frog,6,frog,False
25033,7,horse,7,horse,False
25034,2,bird,2,bird,False
25035,6,frog,6,frog,False
25036,9,truck,9,truck,False
25037,0,airplane,0,airplane,False
25038,2,bird,2,bird,False
25039,6,frog,6,frog,False
25040,8,ship,8,ship,False
25041,2,bird,2,bird,False
25042,8,ship,8,ship,False
25043,7,horse,7,horse,False
25044,1,automobile,1,automobile,False
25045,7,horse,7,horse,False
25046,1,automobile,1,automobile,False
25047,8,ship,8,ship,False
25048,1,automobile,1,automobile,False
25049,2,bird,2,bird,False
25050,1,automobile,1,automobile,False
25051,9,truck,7,horse,True
25052,2,bird,2,bird,False
25053,5,dog,5,dog,False
25054,8,ship,8,ship,False
25055,3,cat,3,cat,False
25056,5,dog,5,dog,False
25057,5,dog,5,dog,False
25058,3,cat,3,cat,False
25059,6,frog,0,airplane,True
25060,9,truck,9,truck,False
25061,1,automobile,1,automobile,False
25062,3,cat,3,cat,False
25063,1,automobile,1,automobile,False
25064,2,bird,2,bird,False
25065,5,dog,3,cat,True
25066,0,airplane,0,airplane,False
25067,6,frog,6,frog,False
25068,7,horse,7,horse,False
25069,1,automobile,1,automobile,False
25070,0,airplane,0,airplane,False
25071,1,automobile,1,automobile,False
25072,8,ship,8,ship,False
25073,3,cat,3,cat,False
25074,3,cat,8,ship,True
25075,5,dog,5,dog,False
25076,6,frog,6,frog,False
25077,3,cat,3,cat,False
25078,8,ship,8,ship,False
25079,7,horse,7,horse,False
25080,7,horse,7,horse,False
25081,3,cat,3,cat,False
25082,0,airplane,0,airplane,False
25083,0,airplane,0,airplane,False
25084,3,cat,3,cat,False
25085,6,frog,8,ship,True
25086,2,bird,2,bird,False
25087,5,dog,4,deer,True
25088,8,ship,8,ship,False
25089,2,bird,2,bird,False
25090,7,horse,2,bird,True
25091,9,truck,9,truck,False
25092,0,airplane,0,airplane,False
25093,8,ship,8,ship,False
25094,9,truck,9,truck,False
25095,2,bird,2,bird,False
25096,8,ship,8,ship,False
25097,0,airplane,0,airplane,False
25098,4,deer,3,cat,True
25099,4,deer,4,deer,False
25100,1,automobile,1,automobile,False
25101,2,bird,3,cat,True
25102,7,horse,7,horse,False
25103,3,cat,3,cat,False
25104,8,ship,5,dog,True
25105,1,automobile,1,automobile,False
25106,0,airplane,0,airplane,False
25107,7,horse,7,horse,False
25108,7,horse,7,horse,False
25109,7,horse,2,bird,True
25110,0,airplane,0,airplane,False
25111,8,ship,8,ship,False
25112,9,truck,9,truck,False
25113,4,deer,4,deer,False
25114,4,deer,4,deer,False
25115,2,bird,2,bird,False
